id,source_x,title,doi,license,abstract,publish_time,journal,url,volume,issue,start_page,end_page,subject_class
170,AMC,Maximum independent sets of the 120-cell and other regular polytopes,10.26493/1855-3974.170.fd8,CC BY 4.0,"A <span class=""math""><em>d</em></span>-code in a graph is a set of vertices such that all pairwise distances are at least <span class=""math""><em>d</em></span>. As part of a study of <span class=""math""><em>d</em></span>-codes of three-and four-dimensional regular polytopes, the maximum independent set order of the <span class=""math"">120</span>-cell is calculated. A linear program based on counting arguments leads to an upper bound of <span class=""math"">221</span>. An independent set of order <span class=""math"">110</span> in the antipodal collapse of the <span class=""math"">120</span>-cell (also known as the hemi-<span class=""math"">120</span>-cell) gives a lower bound of <span class=""math"">220</span> for the <span class=""math"">120</span>-cell itself. The gap is closed by the computation described here, with the result that the maximum independent set order of the <span class=""math"">120</span>-cell is <span class=""math"">220</span>. All maximum <span class=""math""><em>d</em></span>-code orders of the icosahedron, dodecahedron, <span class=""math"">24</span>-cell, <span class=""math"">600</span>-cell and <span class=""math"">120</span>-cell are reported.",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/170,6,2,197,210,05C69;05C85;05C10
360,AMC,Open access strategy: Either–or,NA,CC BY 4.0,NA,2012-01-19T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/360,5,2,NA,NA,NA
363,AMC,SIGMAP 2010 photos,NA,CC BY 4.0,NA,2012-01-19T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/363,5,2,NA,NA,NA
165,AMC,A parallel algorithm for computing the critical independence number and related sets,10.26493/1855-3974.165.b8b,CC BY 4.0,"<p>An independent set <span class=""math""><em>I</em><sub><em>c</em></sub></span> is a <em>critical independent set</em> if <span class=""math"">∣<em>I</em><sub><em>c</em></sub>∣ − ∣<em>N</em>(<em>I</em><sub><em>c</em></sub>)∣ ≥ ∣<em>J</em>∣ − ∣<em>N</em>(<em>J</em>)∣</span>, for any independent set <span class=""math""><em>J</em></span>. The <em>critical independence number</em> of a graph is the cardinality of a maximum critical independent set. This number is a lower bound for the independence number and can be computed in polynomial-time. The existing algorithm runs in <span class=""math""><em>O</em>(<em>n</em><sup>2. 5</sup> √(<em>m</em>/log <em>n</em>))</span> time for a graph <span class=""math""><em>G</em></span> with <span class=""math""><em>n</em> = ∣<em>V</em>(<em>G</em>)∣</span> vertices and <span class=""math""><em>m</em></span> edges. It is demonstrated here that there is a parallel algorithm using <span class=""math""><em>n</em></span> processors that runs in <span class=""math""><em>O</em>(<em>n</em><sup>1. 5</sup> √(<em>m</em>/log <em>n</em>))</span> time. The new algorithm returns the union of all maximum critical independent sets. The graph induced on this set is a König-Egerváry graph whose components are either isolated vertices or which have perfect matchings.</p>",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/165,6,2,237,245,05C69
222,AMC,A note on homomorphisms of matrix semigroup,10.26493/1855-3974.222.ee2,CC BY 4.0,"<p>Let <span class=""math""><strong>F</strong></span> be a field. We classify multiplicative maps from <span class=""math""><em>M</em><sub><em>n</em></sub>(<strong>F</strong>)</span> to <span class=""math""><em>M</em><sub><em>C</em>(<em>n</em>, <em>k</em>)</sub>(<strong>F</strong>)</span> which annihilate a zero matrix and map rank-<span class=""math""><em>k</em></span> matrix into a rank-one matrix.</p>",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/222,6,2,247,252,20M15;15A33;20G05
273,AMC,On geometric trilateral-free (<em>n</em><sub>3</sub>) configurations,10.26493/1855-3974.273.c0f,CC BY 4.0,"This note presents the first known examples of a geometric trilateral-free <span class=""math"">(23<sub>3</sub>)</span> configuration and a geometric trilateral-free <span class=""math"">(27<sub>3</sub>)</span> configuration. The <span class=""math"">(27<sub>3</sub>)</span> configuration is also pentalateral-free.",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/273,6,2,253,259,05B30;51E30;05C38
398,AMC,Bled'11,NA,CC BY 4.0,NA,2012-05-31T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/398,6,1,NA,NA,NA
275,AMC,Interlacing–extremal graphs,10.26493/1855-3974.275.574,CC BY 4.0,"<p>A graph <span class=""math""><em>G</em></span> is <em>singular</em> if the zero-one adjacency matrix has the eigenvalue zero. The multiplicity of the eigenvalue zero is called the <em>nullity</em> of <span class=""math""><em>G</em></span>. For two vertices <span class=""math""><em>y</em></span> and <span class=""math""><em>z</em></span> of <span class=""math""><em>G</em></span>, we call <span class=""math"">(<em>G</em>, <em>y</em>, <em>z</em>)</span> a <em>device</em> with respect to <span class=""math""><em>y</em></span> and <span class=""math""><em>z</em></span>. The nullities of <span class=""math""><em>G</em></span>, <span class=""math""><em>G</em> − <em>y</em>,  <em>G</em> − <em>z</em></span> and <span class=""math""><em>G</em> − <em>y</em> − <em>z</em></span> classify devices into different <em>kinds</em>. We identify two particular classes of graphs that correspond to distinct kinds. In the first, the devices have the minimum allowed value for the nullity of <span class=""math""><em>G</em> − <em>y</em> − <em>z</em></span> relative to that of <span class=""math""><em>G</em></span> for all pairs of distinct vertices <span class=""math""><em>y</em></span> and <span class=""math""><em>z</em></span> of <span class=""math""><em>G</em></span>. In the second, the nullity of <span class=""math""><em>G</em> − <em>y</em></span> reaches the maximum possible for all vertices <span class=""math""><em>y</em></span> in a graph <span class=""math""><em>G</em></span>. We focus on the non–singular devices of the second kind.</p>",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/275,6,2,261,278,05C50;05C35;05C60;05B20;92E10;74E40
306,AMC,Unordered multiplicity lists of wide double paths,10.26493/1855-3974.306.32d,CC BY 4.0,"Recently, Kim and Shader analyzed the multiplicities of the eigenvalues of a <span class=""math"">Φ</span>-binary tree. We carry this discussion forward extending their results to a larger family of trees, namely, the wide double path, a tree consisting of two paths that are joined by another path. Some introductory considerations for dumbbell graphs are mentioned regarding the maximum multiplicity of the eigenvalues. Lastly, three research problems are formulated.",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/306,6,2,279,288,15A18;05C50
402,AMC,Bled 2011 photos,NA,CC BY 4.0,NA,2012-05-31T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/402,6,1,NA,NA,NA
309,AMC,GCD-graphs and NEPS of complete graphs,10.26493/1855-3974.309.129,CC BY 4.0,"A gcd-graph is a Cayley graph over a finite abelian group defined by greatest common divisors. Such graphs are known to have integral spectrum. A non-complete extended p-sum, or NEPS in short, is well-known general graph product. We show that the class of gcd-graphs and the class of NEPS of complete graphs coincide. Thus, a relation between the algebraically defined Cayley graphs and the combinatorially defined NEPS of complete graphs is established. We use this link to show that gcd-graphs have a particularly simple eigenspace structure, to be precise, that every eigenspace of the adjacency matrix of a gcd-graph has a basis with entries <span class=""math""> − 1, 0, 1</span> only.",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/309,6,2,289,299,05C25;05C50
328,AMC,The bipartite graphs of abelian dessins d'enfants,10.26493/1855-3974.328.0b7,CC BY 4.0,"<p>Let <span class=""math""><em>S</em></span> be a closed Riemann surface and let <span class=""math""><em>β</em>: <em>S</em> →  ̂<strong>C</strong></span> be a regular branched holomorphic covering, with an abelian group as deck group, whose branch values are contained in the set <span class=""math"">{∞, 0, 1}</span>. Three dessins d’enfants are provided by <span class=""math""><em>β</em><sup> − 1</sup>([0, 1])</span>, <span class=""math""><em>β</em><sup> − 1</sup>([1, ∞])</span> and <span class=""math""><em>β</em><sup> − 1</sup>([0, ∞])</span>. In this paper we provide a description of the bipartite graphs associated to these dessins d’enfants using simple arguments.</p>",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/328,6,2,301,304,11G32;14H37;30F10
299,AMC,On stratifications for planar tensegrities with a small number of vertices,10.26493/1855-3974.299.678,CC BY 4.0,<p>In this paper we discuss several results about the structure of the configuration space of two-dimensional tensegrities with a small number of points. We briefly describe the technique of surgeries that is used to find geometric conditions for tensegrities. Further we introduce a new surgery for three-dimensional tensegrities. Within this paper we formulate additional open problems related to the stratified space of tensegrities.</p>,2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/299,6,2,305,322,52C30;05C10
335,AMC,Relations between graphs,10.26493/1855-3974.335.d57,CC BY 4.0,"<p>Given two graphs <span class=""math""><em>G</em> = (<em>V</em><sub><em>G</em></sub>, <em>E</em><sub><em>G</em></sub>)</span> and <span class=""math""><em>H</em> = (<em>V</em><sub><em>H</em></sub>, <em>E</em><sub><em>H</em></sub>)</span>, we ask under which conditions there is a relation <span class=""math""><em>R</em> ⊆ <em>V</em><sub><em>G</em></sub> × <em>V</em><sub><em>H</em></sub></span> that generates the edges of <span class=""math""><em>H</em></span> given the structure of the graph <span class=""math""><em>G</em></span>. This construction can be seen as a form of multihomomorphism. It generalizes surjective homomorphisms of graphs and naturally leads to notions of R-retractions, R-cores, and R-cocores of graphs. Both R-cores and R-cocores of graphs are unique up to isomorphism and can be computed in polynomial time.</p>",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/335,6,2,323,350,05C60;05C76
310,AMC,CI-groups with respect to ternary relational structures: new examples,10.26493/1855-3974.310.59f,CC BY 4.0,"<p>We find a sufficient condition to establish that certain abelian groups are not CI-groups with respect to ternary relational structures, and then show that the groups <span class=""math""><em>Z</em><sub>3</sub> × <em>Z</em><sub>2</sub><sup>2</sup></span>, <span class=""math""><em>Z</em><sub>7</sub> × <em>Z</em><sub>2</sub><sup>3</sup></span>, and <span class=""math""><em>Z</em><sub>5</sub> × <em>Z</em><sub>2</sub><sup>4</sup></span> satisfy this condition. Then we completely determine which groups <span class=""math""><em>Z</em><sub>2</sub><sup>3</sup> × <em>Z</em><sub><em>p</em></sub></span>, <span class=""math""><em>p</em></span> a prime, are CI-groups with respect to color binary and ternary relational structures. Finally, we show that <span class=""math""><em>Z</em><sub>2</sub><sup>5</sup></span> is not a CI-group with respect to ternary relational structures.</p>",2012-07-11T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/310,6,2,351,364,05C15;05C10
247,AMC,Compression ratio of Wiener index in 2-d rectangular and polygonal lattices,10.26493/1855-3974.247.67a,CC BY 4.0,"In this paper, we establish leading coefficient of Wiener index for open and closed 2-dimensional rectangular lattices, for various open and closed polygonal lattices, and for open and closed multidimensional cubes. These results enable us to establish compression ratio of Wiener index when number of rows and columns in the lattice tends to infinity.",2013-01-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/247,7,1,1,12,05C12;92E10
255,AMC,On the packing chromatic number of square and hexagonal lattice,10.26493/1855-3974.255.88d,CC BY 4.0,"<p>The packing chromatic number <span class=""math""><em>χ</em><sub><em>ρ</em></sub>(<em>G</em>)</span> of a graph <span class=""math""><em>G</em></span> is the smallest integer <span class=""math""><em>k</em></span> such that the vertex set <span class=""math""><em>V</em>(<em>G</em>)</span> can be partitioned into disjoint classes <span class=""math""><em>X</em><sub>1</sub>, …, <em>X</em><sub><em>k</em></sub></span>, with the condition that vertices in <span class=""math""><em>X</em><sub><em>i</em></sub></span> have pairwise distance greater than <span class=""math""><em>i</em></span>. We show that the packing chromatic number for the hexagonal lattice <span class=""math"">ℋ </span> is 7. We also investigate the packing chromatic number for infinite subgraphs of the square lattice <span class=""math"">ℤ <sup>2</sup></span> with up to 13 rows. In particular, we establish the packing chromatic number for <span class=""math""><em>P</em><sub>6</sub>□ ℤ </span> and provide new upper bounds on these numbers for the other subgraphs of interest. Finally, we explore the packing chromatic number for some infinite subgraphs of <span class=""math"">ℤ <sup>2</sup>□ <em>P</em><sub>2</sub></span>. The results are partially obtained by a computer search.</p>",2013-01-02T00:00:00Z,AMC,https://amc-journal.eu/index.php/amc/editor/submission/255,7,1,13,22,05C70;05C85
